2017-02-07 10:34:22,439 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-PostConstruct-PreDestroy-Example/src/main/java
2017-02-07 10:34:22,440 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-PostConstruct-PreDestroy-Example/src/main/resources
2017-02-07 10:34:22,441 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-PostConstruct-PreDestroy-Example/src/test/java
2017-02-07 10:34:22,548 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Name-Example/src/main/java
2017-02-07 10:34:22,549 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-AutoWiring-by-Name-Example/src/main/resources
2017-02-07 10:34:22,550 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Name-Example/src/test/java
2017-02-07 10:34:22,651 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Filter-Auto-Scan-Example/src/main/java
2017-02-07 10:34:22,652 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-Filter-Auto-Scan-Example/src/main/resources
2017-02-07 10:34:22,652 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Filter-Auto-Scan-Example/src/test/java
2017-02-07 10:34:22,743 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-DI-constructor-method-example/src/main/java
2017-02-07 10:34:22,744 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-DI-constructor-method-example/src/main/resources
2017-02-07 10:34:22,745 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-DI-constructor-method-example/src/test/java
2017-02-07 10:34:22,840 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Collection-Example/src/main/java
2017-02-07 10:34:22,840 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-Collection-Example/src/main/resources
2017-02-07 10:34:22,841 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Collection-Example/src/test/java
2017-02-07 10:34:22,972 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SpringExample/src/main/java
2017-02-07 10:34:22,972 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /SpringExample/src/main/resources
2017-02-07 10:34:22,973 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SpringExample/src/test/java
2017-02-07 10:34:23,081 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-ListFactoryBean-Example/src/main/java
2017-02-07 10:34:23,081 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-ListFactoryBean-Example/src/main/resources
2017-02-07 10:34:23,082 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-ListFactoryBean-Example/src/test/java
2017-02-07 10:34:23,175 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Auto-Detect-Example/src/main/java
2017-02-07 10:34:23,175 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-AutoWiring-by-Auto-Detect-Example/src/main/resources
2017-02-07 10:34:23,176 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Auto-Detect-Example/src/test/java
2017-02-07 10:34:23,279 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Type-Example/src/main/java
2017-02-07 10:34:23,280 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-AutoWiring-by-Type-Example/src/main/resources
2017-02-07 10:34:23,280 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Type-Example/src/test/java
